what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384559909778
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1384559911128
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384559957599
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384559957652
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384559957882
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384559958498
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384559958552
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384559958773
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384559959122
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384559959176
